2010-06-28,11.76470588235294
2010-06-29,35.73684210526316
2010-06-30,-3.0632027917797564
2010-07-01,-8.0
2010-07-02,-13.043478260869565
2010-07-06,-18.000000000000007
2010-07-07,-1.5853658536585244
2010-07-08,8.921933085501845
2010-07-09,2.104664391353817
2010-07-12,-3.119777158774366
2010-07-13,3.162737205290401
2010-07-14,11.148272017837234
2010-07-15,3.8114343029087157
2010-07-16,3.2367149758454192
2010-07-19,2.246139447824054
2010-07-20,-5.446224256292911
2010-07-21,-0.7744433688286552
2010-07-22,3.365853658536592
2010-07-23,1.4629542236904138
2010-07-26,-2.7441860465116275
2010-07-27,-1.7216642754662812
2010-07-28,1.0705596107055906
2010-07-29,-2.7443428021184415
2010-07-30,1.4851485148514887
2010-08-02,2.4390243902439024
2010-08-03,4.52380952380952
2010-08-04,-1.8678815489749436
2010-08-05,-6.685236768802218
2010-08-06,-0.9950248756219046
2010-08-09,-1.256281407035176
2010-08-10,-4.885496183206094
2010-08-11,-4.7619047619047645
2010-08-12,2.1348314606741514
2010-08-13,1.485148514851483
2010-08-16,2.764227642276431
2010-08-17,3.322784810126577
2010-08-18,-5.359877488514552
2010-08-19,0.593311758360299
2010-08-20,2.35924932975872
2010-08-23,0.8381351492928242
2010-08-24,-0.46753246753246674
2010-08-25,3.8100208768267243
2010-08-26,-0.703871292106589
2010-08-27,-0.25316455696202894
2010-08-30,-0.20304568527918349
2010-08-31,-0.20345879959307805
2010-09-01,3.82262996941896
2010-09-02,2.454590083456063
2010-09-03,-1.2458073790129447
2010-09-07,0.24260067928190543
2010-09-08,1.64569215876089
2010-09-09,-1.1904761904761905
2010-09-10,0.6746987951807256
2010-09-13,-1.6754427955959854
2010-09-14,2.142161635832528
2010-09-15,5.576739752144891
2010-09-16,-5.101580135440177
2010-09-17,-1.665080875356793
2010-09-20,1.06434446057087
2010-09-21,-0.09573958831976818
2010-09-22,-4.695735505510304
2010-09-23,0.3016591251885305
2010-09-24,2.2556390977443574
2010-09-27,3.137254901960787
2010-09-28,0.7129277566540025
2010-09-29,3.8225578102878655
2010-09-30,-5.954545454545449
2010-10-01,-1.256645722571298
2010-10-04,3.524229074889863
2010-10-05,-0.4255319148936164
2010-10-06,-2.326685660018986
2010-10-07,-0.6806028196402555
2010-10-08,0.0489476260401447
2010-10-11,-1.1741682974559784
2010-10-12,2.1782178217821846
2010-10-13,1.744186046511625
2010-10-14,-0.5238095238095211
2010-10-15,-1.771182383915754
2010-10-18,-1.5594541910331399
2010-10-19,-0.1980198019801938
2010-10-20,2.2321428571428537
2010-10-21,0.3396409509946642
2010-10-22,1.257253384912967
2010-10-25,-0.668576886341932
2010-10-26,2.1634615384615348
2010-10-27,0.6588235294117675
2010-10-28,-1.168770453482936
2010-10-29,3.7842951750236553
2010-11-01,-1.1850501367365613
2010-11-02,-1.8450184501844953
2010-11-03,6.203007518796993
2010-11-04,10.044247787610617
2010-11-05,-1.4877362283876194
2010-11-08,2.0408163265306123
2010-11-09,-2.0799999999999983
2010-11-10,16.83006535947713
2010-11-11,-1.2237762237762286
2010-11-12,6.973451327433625
2010-11-15,2.5810721376571846
2010-11-16,-2.580645161290325
2010-11-17,1.556291390728485
2010-11-18,-1.6628627323117102
2010-11-19,4.675066312997348
2010-11-22,5.448210326259103
2010-11-23,5.947732051667179
2010-11-24,0.9356393535582599
2010-11-26,-0.5337078651685528
2010-11-29,-4.716181869528367
2010-11-30,6.312981624184929
2010-12-01,-5.185391692221911
2010-12-02,-5.880623346074684
2010-12-03,-2.0618556701030823
2010-12-06,-2.743221690590121
2010-12-07,6.526730075434564
2010-12-08,0.09236453201970794
2010-12-09,-1.41494924638573
2010-12-10,-1.2792511700467915
2010-12-13,-4.266750948166882
2010-12-14,-5.348299768900619
2010-12-15,4.638995465643523
2010-12-16,4.466666666666666
2010-12-17,0.9572431397575007
2010-12-20,0.505689001264223
2010-12-21,1.4150943396226392
2010-12-22,-3.0697674418604604
2010-12-23,-10.364683301343575
2010-12-27,-7.744468236973584
2010-12-28,4.564796905222436
2010-12-29,2.4787273399925938
2010-12-30,-3.3212996389891627
2010-12-31,0.22404779686332607
2011-01-03,-0.6706408345752597
2011-01-04,-0.6751687921980485
2011-01-05,1.2462235649546765
2011-01-06,4.438642297650135
2011-01-07,0.5357142857142806
2011-01-10,1.5630550621669674
2011-01-11,-5.526407834907304
2011-01-12,-0.18511662347279045
2011-01-13,-3.078635014836802
2011-01-14,-2.487562189054721
2011-01-18,-0.11773940345369363
2011-01-19,-5.5795677799607
2011-01-20,-3.2875572201415006
2011-01-21,1.2478485370051753
2011-01-24,4.759881002974915
2011-01-25,0.24340770791075975
2011-01-26,0.12140833670577734
2011-01-27,0.2829426030719494
2011-01-28,-3.0632809351068038
2011-01-31,1.0810810810810727
2011-02-01,-0.6170300287947289
2011-02-02,-1.4072847682119198
2011-02-03,-0.6297229219143518
2011-02-04,-1.7321504013519229
2011-02-07,2.23559759243336
2011-02-08,1.471825063078208
2011-02-09,-3.605470368835464
2011-02-10,-0.042992261392955984
2011-02-11,1.677419354838712
2011-02-14,-2.6649746192893358
2011-02-15,0.3911342894393735
2011-02-16,0.995670995670982
2011-02-18,-2.05743677668237
2011-02-22,-2.9321663019693727
2011-02-23,-1.8034265103696963
2011-02-24,4.407713498622577
2011-02-25,4.3535620052770545
2011-02-28,1.3485040033712612
2011-03-01,-0.9563409563409582
2011-03-02,2.7707808564231744
2011-03-03,-0.08169934640522701
2011-03-04,1.7579721995094018
2011-03-07,-1.1651265568501372
